576	17772	尻馬に乗りたいだけなのかな？	Or they just want to follow them blindly?
577	1162	試験会場に撥水スプレーで「ここ滑ります」ピクトグラムを描いた上で前夜に水ばらまきたい	I want to spray water at the exam venue after spraying the words “slippery here” in waterproof coating the night before.
578	652	「間違えて入れても差額をいただきます」って張り紙見たことある	I saw the sign saying “Even if you put the wrong amount, we will ask you to pay for the difference”
579	1932	豚カツとソースの許されぬ恋「ソースカツ丼」	An Illicit love affair between Tonkatsu & sauce “ Sauce Katsu Don”
580	1932	～ 卵でとじないのは絶対ダメ	Absolute no to the ones cooked without eggs
581	186	（書いては消し、消しては書きを繰り返した末）	(The result of repeatedly writing it and erasing it)
582	2466	ASKAなんて脳みそに覚醒剤つまってるぞ！	ASKA’s brain is stuffed with stimulants!
583	930	そうだろうね	I know what you are saying
584	930	でもその理屈なら沖縄は独立して周りと平和的な関係を結べば良いって結論でもいいわけじゃん	But with that logic, Okinawa can also be independent and build a peaceful relationship with neighbors
585	930	日本政府は沖縄の人々を守らなかったって歴史があるわけで、米軍が守らないってのは憶測、妄想、虚言でしょ	The fact that the Japanese government didn’t protect people in Okinawa is in our history, and saying that US military will not protect them is just a speculation, delusion and lie
586	930	根本的に明確に違うわけじゃん	These are fundamentally and clearly different
587	10167	あたしJKだけど、株価が民主党？とかいう反日政党の時の3倍になったって、パパが言ってたお	I am a girl in high school and my dad said that share prices are 3 times that of when some anti-Japan party called the Democratic party? was in power.
588	352	証拠ねつ造するぞこの国	I bet this country is going to forge evidences
589	352	フランス政府は国民を助けないクズ政府だな	French government is a shitty government which does not help their people
590	926	高学歴やインチキくさい起業家がよく使う、物差し変えれば問題無いみたいな考え方で損する奴が出てくるのが嫌だ	People with higher education and shady entrepreneurs often use the trick of changing measurements to solve issues, but that causes some people to lose out and I don't like that
591	926	結局、紙束持ってる奴が有利になるようにした仕組みでしょ	At the end of the day, the system benefits people with money, right?
592	926	何時まで紙束拝んでるんだろ。	How long are these people going to worship money.
593	926	皆そんな紙束シラネーよ、って  現物や労働力出せよという社会が来たら政治屋って何が出来るん？	What can the politicians do if society changed and everybody starts losing interest in money and becomes a barter or a labor based society?
594	1653	こち亀が連載続いてたら	If there was still Kochira Kameari Hashutsujo series going on
595	1835	電子マネーと現金半々	E-money and cash half and half
596	1835	出来れば電マで統一したいけど	I want to consolidate into e-money if I can
597	20078	自衛隊員は災害派遣で評価高いのかな？	Is Self-Defense Force highly rated for rescue activities in disasters?
598	1102	撮影してないで、猫をどかせよ   そして、猫と子供それぞれ躾けろ	Why don’t you stop shooting video and move the cat, and discipline the cat and the kid
599	1966	日本語のサポートが無いのに日本だけアホみたいに高いどっかのサウスパークにも言ってくんないかな	Can you also tell it to some South Park which is super expensive only in Japan even though they do not have Japanese support.
600	10160	(ファミチキください)	(Please give me Family Mart Fried Chicken)
601	18	信じられないくらい小さくなったよな	It became incredibly small, right?
602	1589	UBIのゲームはどこで買おうと結局Uplayの登録と起動が必須だから素直に安いところで買えばいい。	Regardless of where you buy UBI games, you have to register and activate Uplay so you might as well just buy it anywhere cheap
603	1589	UBI公式ストア、Steam、そしておそらくEpicストアも日本円で販売してるところはUSD比で3000円くらい高いおま値だから、たとえ割引率高くても高い。	Places like official UBI store, Steam, and possibly Epic store where they sell in JPY have GEO pricing where it's about 3000yen more expensive compared to USD, so even with discount, it's still expensive.
604	1589	GMGやハンブルストアなんかでUplayキーを買うのが一番。	It is the best to buy Uplay key at GMG or Humble Store.
605	317	串カツはどうも好きになれない	It's hard for me to like Kushikatsu
606	317	串が邪魔で食べにくいのと、	It is difficult to eat because the skewers get in the way,
607	12594	宗教や教会を馬鹿にした挙句、地獄の孤独死コースを歩むことになる。	Making fun of religions and churches, ending up going through the lonely death course of hell.
608	12594	さすが欠陥国家ニッポンだけあるね。	Behold the nation of flaws, Japan
609	1746	ラスボス「私は人類の総意だ」	Last boss “I am the collective consciousness of humanity”
610	1746	やれやれ、俺は同意した	finally, I agreed
611	1373	遊べる限りどれも遊ぶつもりだが（最高の贅沢だな）Anno 1800、totalWar三国志は先に買いたい	I am going to play them all as much as I can (what a luxury), but I want to buy Anno 1800 and TotalWar Three Kingdoms first.
612	235	中には巨大....	Inside, there is a huge…
613	20017	今回は原稿ありだったの？	Was there a script this time?
614	20017	力強い…	Powerful…
615	12593	なお、この先住民はベトナム戦争の退役軍人であると報じられていたが	This native American was reported to be a Vietnam veteran
616	12593	ベトナムに行ったこともなければ軍人でもなかったことが明らかに	but it turned out that he has never been to Vietnam nor been a veteran
617	10065	過疎で滅びたい集落なんだろうな	I bet it’s a depopulated village wanting to die
618	50	高校生同士で会話してたんだけど	was chatting with another highschooler
619	50	インフル高校生「今日インフルエンザで学校休んだけど、今日バイトあるって知らなくて慌てて来たわ😁」	Highschooler with flu “I didn’t go to school today because I have the flu, but I didn’t know I had to come for my job so I rushed here😁”
620	50	高校生「お前インフルかよ帰れよ」	Other highschooler “You have flu? Go home”
621	2571	フサはノロマ	fluffy hair is slow
622	20290	違法という認識はあったんじゃないの()	I bet they knew it's illegal ()
623	142	立憲＋オザーさん党＋共産党で選挙協力出来るなら、悪くないね	If Constitution Party + Liberal Party + Communist Party can cooperate for the election then it's not that bad
624	2449	夜行バスであんまり寝れなかったのと朝から短時間で色々まわったからか疲れがヤバイ笑マックで休憩。	I couldn’t sleep very well on the overnight bus and went to a lot of places in a short amount of time this morning so I’m exhausted as hell lol, resting at Micky D’s.
625	1618	adblockとか有料でも買うんだけどなぁ	I would buy adblock even if it weren't free
626	1154	できるはず	I believe you can
627	1154	再試験の受験を申請しなかった場合は本試験の得点が採用されるはずだけど、  細かいことはセンターに問い合わせる事になるね	If you didn't submit the re-test application I think they will use the 1st test score, you will need to ask the center for the details
628	1154	当事者には現場で(平謝りしながら)再試験について説明があるはず	They will explain about the retest at the site to those involved  (while apologizing profusely)
629	81	維新はただの自民親衛隊だから(対決法案でほとんど与党案に賛成)置いておいて、国民民主と自由(小沢)は非自民中道を目指しているという点で共通点があると思う	Japan Innovation Party is just LDP groupies (during controversial legislation they are usually behind the ruling party) so it doesn't matter much, the Democratic Party For the People and Liberal Party (Ozawa) are similar on the point that they are aiming the middle course of anti-LDP
630	81	ただ小沢については過去のキャリアがあって好きな人嫌いな人がいて、玉木という新しい政治家のイメージとは違うから有権者にどう見られるかだよね	People either love or hate Ozawa because of his past records, and his image is different from the newcomer politician Tamaki, so this will depend on how the voters see him
631	81	党の知名度不足を補いたいという玉木の狙いはわかるけれど 一般国民としては自民党が好きなら自民党に、自民党が嫌いなら野党第一党(立憲民主党)に投票していればいいんじゃないの	I understand the intention of Tamaki who wants to compensate for the lack of visibility of his party, but as a citizen,  I bet it makes more sense to just vote for LDP if you like them, or vote for the biggest opposition party (The Constitutional Democratic Party of Japan) if you don't
632	1033	手繋いはNSFWだ。	Holding hands is NSFW.
633	2598	ボルベインの透明水彩絵の具	Holbein transparent watercolors
634	1663	[ベビーカーを伴っての入店お断り](#bn-ff1)	[Please do not enter the store with strollers](#bn-ff1)
635	417	拉致問題叫んで票を取ってた政治屋がこれから接触をしていくとかなんのギャグだよ 畜生にすら劣る頭の奴しか霞が関に残っちゃいけないルールなの？	The politicians who were screaming about the North Korean abductions of Japanese citizens issue to gain more votes are now saying they are going to reach out to them, so is this a joke? Is there a rule that only idiots worse than dumb animals can stay in Kasumigaseki?
636	1878	arkの新作(DLC)作りたいんだお…	I want to make a new version of ARK (DLC)…
637	1878	でもsteamユーザーはサンドボックスに飽き気味だお･･･	But steam users are getting sick of the sandbox…
638	1878	だからarkの未完成新作(DLC)を分離して販売するお!	So I'ma split the unfinished version (DLC) of ARK and sell it!
639	1878	相変わらずarkパイセンは    やってる事一昔前のコントやんけ	people at ARK is still doing the same old shit they used to do
640	771	法人税減税とかそうだよ	Corporate tax break or something
641	771	いろんな自治体がウチに本社置いてくれって懇願した。	Various local governments came and begged to have HQ at their place
642	20094	もう止められないフェイズに入ってしまったように見える	I think we are at a point of no return
643	1096	とうもろこし全般好きの俺としては評価◎で去年の発売直後よく食べてた	To me, I love any kind of corn, I would rate it 5 stars, I was eating it often after the release last year
644	1096	とうもろこしと塩のあまじょっぱさがたまらない	I love the mixture of the sweetness of corn and the saltiness
645	664	まいあいあいあいあいさん…( ; O ; )	Maiaiaiaiai-san…( ; O ; )
646	20244	事案に載るくらいだから	If it's published as a "concern"
647	20244	雑種といっても、土佐犬×ブルテリアとかか？	then even if it's a mutt, it could be a cross of Tosa dog and Bull Terrier or something?
648	2519	グリル鍋という鍋型のホットプレートがオススメ	I recommend a hotplate shaped like a pot called Grill Pot
649	2519	炒め物も鍋も何でもできてそのまま食べられる	You can stir fry or make hotpot or anything and you can serve directly in it
650	2519	皿使わないから洗い物減るよ	There will be less washing since you won't be using any plates
651	354	誰かが移動スーパーみたいな事やり始め、採算取れるのが証明された途端、  行政が（癒着してる業者に賄賂もらって動いて）新たな参入業者に補助金出して  先駆者が駆逐される気がする	Somebody starts something like a mobile supermarket, and once it proves to be viable, then government (making a move after receiving bribes from vendors it has a cozy relationship with) subsidized newcomers and drives out the trailblazer, is what I think
652	20251	サンプル集計でええよってした奴が居るのに	There is somebody who said sample aggregation is fine
653	20165	> 意味合い的には脅威を感じるほど近いのかどうかが分かるという話かと	>I think it is about being able to figure out whether it's close enough to feel threatened
654	20165	俺もそういう意味で取ってたが	I read it that way too
655	20165	> 韓国側からの撮影ならレーダー起動の有無が分かるというものじゃないしさ	>If it's taken from the Korean side it's not like you know whether the radar was launched
656	1648	政府が市民を秘密裏に監視するのに	Was it where there is secret government surveillance of their citizens
657	1648	主人公はその監視係になるみたいなやつだっけ	and the main character becomes the monitor or something?
658	1648	頑張って欲しい(ひと任せ)	I wish them the best (not my job)
659	1281	はっきり言って泥沼に向かおうとしてるよね。	Honestly, they are walking into a bog
660	1281	低品質ゲームの取り締まりなんて、不可能だしするべきじゃない	Managing low quality games sounds impossible and they shouldn’t do that
661	1281	そうじゃなくて、そういうものが市場原理によって淘汰される地盤のしっかりした仕組みを模索すべきでしょう	Rather, they should search for a solution with a solid foundation where the market dynamics would curtail them
662	1281	儲からなければ作らないわけですから、そういうのは  なぜそういうゲームが儲かってしまっているのか、そこに着目すべきでしょ。	They won't manufacture them if they are not going to make money so we should pay attention on why those games sell in the first place.
663	2059	「ポッキーで私とゲームしたいのかな～	I wonder if you want to play a Pocky game with me~
664	2316	steamだったら確実に返品してたよおれ	I would have definitely returned it if it was Steam
665	2316	とにかくバグが多すぎるのとスタッシュ容量が少ない、所持品も少ないってのがつらい	It just has too many bugs and small stash capacity and it was stressful having only a few belongings
666	2316	ってのはよくいわれることだけど、実際はNPCがいないのがもっとつらい	People talk about these often but in actuality, not having NPC is the worst.
667	2316	すべての拠点がゾンビ（スコーチ）やスパミュ、狂ったロボットばかり	Every base is infested with zombies (Scorch) super mutants and crazy robots
668	2316	そこで何かあったのかってのはホロや端末や文書で見るだけ。	You can only find out what happened there by looking at holograms, devices or documents.
669	15194	ありがとう(^o^)	Thank you (^o^)
670	1086	何事かと思った	I wondered what happened
671	1086	まさかこのためにBGMにしてる一曲作ったの？	Did you make this song in the background solely for this?
672	20206	行きたい…  みみくんに会いたいです。	I want to go… I want to see Mimi-kun.
673	20206	(真面目)	(Serious)
674	1851	ちなみにアルファベットの「o」ではなくキリル文字の「о」(\u043e)	So you know, it isn’t the “o” in the alphabet, it’s the Cyrillic alphabet “o” (\u043e)
675	2221	クソえげつないDLC商法のとこやん！	That's the place where they do that nasty DLC business!
676	270	wjn並みのゲスさ(褒め言葉)	An asshole like wjn (in good way)
677	757	いいよ！	Sure!
678	2087	つまり寺門 寺門でもあり、ジモン ジモンでもあるんだな	That means he is a Jimon Jimon, and is also a Jimon Jimon
679	680	>このように“令状なしの情報提供”は、CCCに限った話ではなさそうです。	>"Providing information without a warrant" like this doesn't seem to be limited to CCC
680	680	いや、個人情報なんだから、捜査当局相手なら勝手に提供して良いものじゃないでしょうが！	But it is personal information, it’s not something they can provide without permission even if it's for the investigating authorities!
681	1547	今はもうおま国になってるけど最初はSteamから直接買えたのか	It’s GEO blocked now, so I guess you could initially buy it directly from Steam
682	1547	おま値はまだわかるけど最初おま値で売る気見せてたのに即日おま国ってやってることめちゃくちゃすぎて意味わからんな	I get the GEO pricing, but pretending to sell at GEO pricing and then GEO blocking on the same day doesn't make sense
683	1547	セガ新作はデフォ設定がおま値で、最初からおま国にする予定だったのがし忘れてたとかかな	Maybe SEGA has default GEO pricing for new releases and planned GEO blocking this to start with but just forgot
684	1547	まあ今んところキーには規制かかってないぽいから買えるところで買えばアクチはできそう（HumbleとかFanaticalでは買えない）	Seems the keys aren't blocked so it looks like you can activate it if you get to buy it somewhere (can't buy it at Humble or Fanatical)
685	741	いや待て、これ障害罪だろ	Wait, isn't this bodily harm?
686	1816	お餅幾ついれる？	How many mochi do you want in it?
687	1970	日本時間だと21日かな？	Is it the 21st in Japan?
688	1477	自由が丘は地名自体がバカなのである	The name Jiyugaoka itself is stupid
689	1477	丘でもなんでも無い	It’s not oka (hill) at all
690	1477	なにしろ駅周辺は衾沼(ふすまぬま)という沼地を埋め立てて作られた土地なのである	The land around the station was made by filling in a swamp called Fusunuma
691	1477	その他の地域も大半は元農地で平坦である	Most of the other areas are originally farmland and flat
692	1477	そこにできた高校に無理矢理「自由ヶ丘学園」とかいう名前をつけ	They built a high school there and forcefully named it “Jiyuugaoka Gakuen”
693	1477	それが駅名に採用され、さらに字名になるという	That name became the station's name, and then the name of the area
694	2040	この前Humble StoreでCall of Cthulhuが値引きミスしてて自分も買えたよ	Humble Store had Call of Cthulhu on discount by mistake the other day and I managed to buy it too
695	2518	まとめて茹でておいただけの豆とお茶ぶっかけたオートミール	Oatmeal with tea and beans that I have already boiled a lot of
696	20007	3種類いる	There are 3 types of people
697	20007	圧倒的多数の無関心派	The overwhelming majority who are indifferent
698	20007	一番熱心な真性の認知障害者	The most enthusiastic people who have true cognitive disorders
699	5192	証拠隠滅するから関係者全員とっとと逮捕すべき	Everybody who's involved in this should be arrested because they will destroy the evidence
700	1117	翻訳の機能はたぶんgoogleのやつだし、改行位置や改行の数で精度が変わるのは避けられないと思う	The translation function is probably taken from Google, and we cannot avoid accuracy changes depending on the places and numbers of returns
701	1117	面倒だけどセンテンスで改行2つ以上入れて再翻訳ならそこまで酷くならないかも	It would be a little more work but if you return more than twice in a sentence and re-translate, it might not be so bad
702	20177	GamePlanetで予約したわ	I reserved it at GamePlanet
703	2216	ゼスティリアやベルセリアのおま国は解除しないのか？	Aren’t they releasing GEO block for TOZ or TOB?
704	1931	おｋ	ok
705	17787	改行テスト	line break test
706	17787	て	t
707	17787	す	s
708	373	信仰心が足りないゾ	Not enough faith
709	20284	この関連のニュースで何がむかつくかって、所管大臣や内閣の人間が   『全く腹立たしい！』とまるで他人事のように怒りをぶつけてる所だったな	What pisses me off the most about this news is that ministers and cabinet members are venting and saying "this is absolutely upsetting" as if if's someone else's problem.
710	10169	まあ実感としては回復はしてないし	I don't feel it’s recovered really
711	753	次に流行るのは、不健康ナマポ高齢者を使った経営者狩りか？	So what's next, trapping management using unhealthy elderly welfare recipients?
712	753	人権を盾に労災ガッポリ	Making tons of money from workers compensation using human rights as a shield
713	282	本当にがっかりした	I am so disappointed
714	282	売れないから止めるんじゃなく東京五輪(笑)大阪万博(笑)	They are quitting it not because of bad sales but because of the Tokyo Olympic lol and Osaka World Expo lol
715	2357	なんか最安更新とか目玉ありそうですか？	Are there any goodies like lowest price updates or something?
716	599	換算300でも結構大きく写るのね。	It shows up big even with 300 conversion.
717	469	>「やむを得ない時は連れてこられる方がいいが、片手間の大人が面倒をみるより、安全で幅広い経験のできる保育園の方が子どもにもいいのでは」	>”It’s better to be able to bring them when there are no other options but it may be better for children to be at daycare where they can experience a lot in a safe environment rather than having an adult take care of them on the side"
718	469	子どもにとっては片手間でなくって全力できて欲しいはずだよ。	I believe kids want to be fully immersed, not as someone on the side.
719	10072	基本色セットに欲しい色全然入ってないんだよね	The basic color set does not have the colors I want at all
720	1254	近所のサブウェイもつぶれたしなぁ	The subway in my neighborhood shut down too
721	603	関連スレがexp含めて４本立っているw	There are 4 posts related to this that include exp lol
722	603	インターネットが普及する前は小学生は立ち読み、中学生や高校生は買って読む光景を見ていたけど、今では独身らしき高齢のおっさんが買っているのをたまに見かけるくらい。	Before the internet, I saw elementary kids reading them there, and middle and high school kids buying them, but now I only see single-ish old guys buying them every now and then.
723	2496	大学時代まではこういう教員のこと、道徳的に心底嫌いだった	Until college, I hated these teachers morally
724	2496	だから教職課程を取らなかった	That’s why I didn’t get the teacher’s license
725	519	あんなに雪積もっていたら遅く進むのは難しいかな。	I bet it’s hard to go slow when you have that much snow
726	1249	サブウェイの日だけ行ってた	I went there only when they have Subway day
727	1400	steamの総ゲーム数が1000本超えた頃に「1000本以上所持してるやつはプロスチーマー！」とか言ってたのが懐かしい	I still remember when we were saying “those who own more than 1000 titles are pro steamers!” around the time their titles went over 1000
728	1400	その頃は新旧問わず大半が良作で、そうでなくても名前くらいは聞いたことある作品ばかりだったから、ゲームの数が多いとそれだけで、「すげー」「うらやましー」だった	Back then, most of them were of good quality regardless of old or new, and even those that weren't people knew of the names, so just having a lot of games elicited peoples' "awesome" "jealous" comment.
729	1400	セールが来たら有名なのはもちろん、安いのから興味のないのも貪るように買ってた	When they had the sale I greedily bought all the cheap ones and even ones I wasn't interested in, not to mention famous ones.
730	1400	けど今は、数は多くてもゴミばかりだからゲームの所持数が増えても虚しいだけになった	But now, there are a lot of trash even though there are many titles and just increasing the amount of games owned leaves me feeling empty.
731	1400	それからは欲しいゲームだけ買うようになった	After that I started to buy just the ones I want
732	738	タバコも同様酒も同様リスカも同様やと思うけど区別つけようがないから一緒くたにするしかないんちゃうん	I think the same thing can be said for cigarettes, liquor and wrist cuts and as we can't really differentiate we should treat them all the same
733	738	治療高いからって受けんくて後で公費かかるんは結果論であって別問題	Just because they don't get treated because of the cost and later having to dole out public spending what happens as a result and is something else
734	1915	お前デブやろ	I bet you are fat
735	1978	びっくりするほどクソ	It’s surprisingly shitty
736	764	綺麗ですね🌕💕  月Love星Love夜空Love…私のLLL。	Beautiful🌕💕 Love the moon Love the stars Love the night sky… my LLL.
737	237	スーパーでも外皮付きで売ってるやろ	Supermarkets have ones with outer leaves
738	222	そりゃロシアにとって北方領土はロシア領土なんだからもし日本に渡すってなったら返還じゃなくて割譲だもん	For Russia, northern territories are their land so if they need to give them up to Japan then it’s not returning but a cession
739	1993	買うもんが四女神オンラインしかねーじゃん。	The only thing available is Cyber Detention Neptune.
740	2283	死に体！	I want to die!
741	20303	小沢だけいけや、みんみん党。	Only Ozawa should go, Democratic Party For the People.
742	1831	値上げ前に買ったkenshiを一番やったな、もう100時間超えてる	I purchased Kenshi before the price went up and played it the most, it’s already over 100 hours
743	1676	steamレビューをベースに独自のアルゴリズムを使ってランキングにしてるから、広い視点で、例えば150位以内から良ゲーを探すのには有用で、実際お世話になってる（他にはsteamDBの独自Ratingとかも）   けど、2位は～3位は～っていう狭い視点で記事を書いてるの見ると逆に胡散臭く見えるから、「え？」ってなった	They are using their own algorithm based on the Steam reviews to make the ranking, so looking at the bigger picture, it’s useful to look for good games within the top 150, and I actually do this a lot (also steam db’s own rating) But it caused me to go "what" because it sounded fishy with the article talking about 2nd place and 3rd place which is a very narrow point of view.
744	1005	I feel ya sis. Dysphoria is a bitch.	I feel ya sis. Dysphoria is a bitch.
745	1005	下で単に物事はあるものであると思うと病むって言ってるけど、私はそう思うと楽だと思うな〜	somebody’s saying below that we get sick fi we think that things happen because they happen, but for me, it's much easier to think that way
746	1005	何か超越的存在によってjudgeされることもないわけじゃーん	Because I’m not going to be judged by something transcendental in its existence
747	1005	うーんなんていうかね何をしてもそれが意味を持つというのはその行為の情報が行き渡る範囲の個々の意識における主観に過ぎないみたいな？	So, how should I put this, saying something has meaning is just a subjective point of view regarding the information of that action within the reach of each individual consciousness
748	1005	そしてその中でも自己以外には好きに思わせておけばいいし   適度に常時解離してるみたいな感じかな？	Others can think what they want to think and I guess there is a moderate level of constant disconnect you know?
749	845	> スタジオでは誰もが「暴力はＮＯ」という共通認識を示した上で	>In the studio, everyone shared their mutual understanding of "no to violence"
750	845	タイトルと中身がずれてて誤読を誘う記事だね	The contents and title of the article are not the same and misleading
751	845	生徒も教師も加藤も記者もクソすぎる	The student, the teacher, Kato and the journalist are all full of shit
752	2104	審問官さん！	Inquisitor!
753	2104	こいつです！	It's him!
754	2239	さっき見かけた	I just saw it
755	20062	自民党ってマジでこういう人ばかりじゃん	LDP is full of these people
756	20062	自民党の若手だけれど野党への中傷や反韓アピールからは距離を置いてますって人いる？	Is there any young LDP who’s staying away from slandering the non government parties or making anti-Korea appeals?
757	1067	目安は辛さの度合いというよりは辛い状態が続く期間らしい	The measurement is not based on the level of the pain but on how long you are in a painful situation
758	1067	心療内科に行くと「その状態は3週間以上続いていますか？」と聞かれる	When I go to psychosomatic medicine they ask me “Is it lasting more than 3 weeks?”.
759	879	大阪~~行きたい~~戻りたい(๑•́ ₃ •̀๑)	Osaka~~I want to go to Osaka~~~I want to back to Osaka (๑•́ ₃ •̀๑)
760	20187	とりあえず移住しよう！	Let’s move anyways!
761	25268	自衛隊のネトウヨ気質からして十分にあり得る話だね	It sure can happen considering SDF’s internet right winger spirit
762	20219	日本のみならず米中北全方位へ向けてのヘイト教育で育ってるんやで	They are being raised with hate education not only towards Japan, but also towards America, China and North Korea
763	174	それある	That happens.
764	10048	>埋め立て土砂に大量の「赤土」が混じっている疑いがあるとして、県が求めている立ち入り検査について「現時点で必要ない」との見解を示した。	>Regarding the prefecture's request for site investigation concerning suspicion that there is a large amount of red clay in the reclamation soil, their position was “It is not required at this point”.
765	10048	何で許可権者の県が検査させろって言ってるのに、勝手にその必要はないって言えるんだよ？	The prefecture which has the right to provide a permit is asking to let them investigate, why would they selfishly say that is not necessary?
766	10048	判断するのは防衛省じゃなくって沖縄県でしょ？	It’s not MOD, it’s Okinawa prefecture who should decide that, right?
767	10048	よっぽど都合が悪いから？	Is it because it’s super inconvenient?
768	574	●大予言	- A great prophecy
769	574	一般紙がどんどんエロくなる未来が見えます。	I can see the future where the regular magazines are going to be more erotic.
770	433	ページ５にゲーマーの顔、もしや自分の顔が映った	On page 5, it shows a face of a gamer, is it my face?
771	433	>これは伝統文化、伝統芸能の分野だとわかりやすい。	>This can be understood easier in the traditional culture and performance fields.
772	433	もっとも熱心なファンほど、自分たちが応援するモノやヒトの変化を嫌がる	The most enthusiastic followers, hate the change of the stuff they follows
773	346	この場合、海外に幾つも逃げる場所を持ってるんだよな	In this case, I think he has a lot of places to evacuate to
774	346	イエローベストで燃えているフランスに帰るのは薮蛇になりかねんが、  レバノンやブラジルへ行くってのは考えられる	Going back to France where the yellow vest protest is burning up can make things worse for him but, it is possible that he goes to Lebanon or Brazil
775	581	集落ただ一つの商店とかすこし面白そうだよね。	It's kind of interesting to be the only store in the area.
776	581	事情通になるの。	You can be the informed source.
777	1961	Sonic & All-Stars Racing Transformed Collectionも大丈夫でした。	The Sonic & All-Stars Racing Transformed Collection was also ok.
778	1961	WiiU版よりヌルヌル動いて良い感じ。	It moves more smoothly than the WiiU version and is nice.
779	613	ヤンマガのわちみなみがかわいかったです	Minami Wachi from the "Young Magazine" looks lovely
780	7793	逆じゃね？	Isn't it the other way around?
781	7793	ハンコは署名よりだいぶ偽造しやすくね？	Isn't it easier to forge a "hanko" rather than a signature?
782	7793	どう考えても  普通に買えるやつは普通に買えるし、高いやつも簡単にコピーできる。	No matter how you put it, you can just buy a normal one anyway and can make a copy of the expensive one.
783	220	愚かだよ	That's stupid
784	20016	記事の最後には「娘の彼氏が韓国人留学生」っていう情報が提示されてるけどこれメインは日本の話だから   いきなり韓国人側の事情言われても「？」ってなる	It says at the end of the article that ”the daughter's boyfriend is a Korean exchange student" but why would they suddenly say stuff about the Korean side of it if this is mainly about Japan?
785	25267	移民で低賃金が固定化されるって言ってる奴って頭悪すぎる   じゃあこいつら派遣やワープアだってその要因だろうが   追い出すのか？	It's dumb to say that immigrants are going to allow the minimum wage to become fixed. If that's the case, then dispatch type of jobs and the working poor could be the reason as well.  Are they going to kick them out too?
786	20127	これを今頃出すところがなんかすごいは	It's amazing how this is just coming out
787	20127	『飛影はそんなこと言わない！』	"Hiei wouldn't say such a thing!
788	1979	こんな反日企業他にある？	Are there any other anti-Japanese companies like this?
789	20221	ムリぃ……	This is too much ......
790	1710	[・・・・・・*ｷｭｰﾝ***かつてないほどの悲しみが   私を襲った**](#mm-d3)	[・・・・・・*Gosh***I've been attacked by a sadness I've never felt before**](#mm-d3)
791	364	>65日間身柄を拘束	>detained for 65 days
792	1621	アマゾン楽天が大規模セールで同じ事してて本当に酷い話	It's truly an ugly story that Amazon and Rakuten are doing the same thing on their wide-scale sale
793	97	甘いね🍓(o'ч'o)	So sweet🍓(o'ч'o)
794	22	そっかここから水筆でいろいろできるのか…。	I see, so you can do a lot with a water brush from here ...
795	10135	それまじ？	Are you serious?
796	1452	[](#bn-h8)	[](#bn-h8)
797	1452	[](#bn-b8-r)	[](#bn-b8-r)
798	1452	[](#si-r)	[](#si-r)
799	1452	[らいじん丸のおなか   さわりほうだいだよ](#bn-fuki3tl)	[You can touch Raijinmaru's stomach all you want](#bn-fuki3tl)
800	570	CCCDってMacだと普通にリッピングできたんだよね	CCCD lets me rip stuff normally with a Mac
801	563	昔はCD2WAV32だったけどGracenote使えるの探してたらQMPになった	It used to be CD2WAV32 but ended up with a QMP after searching for something I could use Gracenote with
802	2192	いえーいｗｗｗハゲみてるー？	Yay ww Do you see the baldness?
803	10063	取調の件でまるで中世だと言われて人権大使が「シャラップ！	The human rights ambassador would go like "Shut up!" once they say that the dealings are done just like in the Middle Ages
804	20048	ネットで絡む友達は居るし欲しいし   みらたんも友達だと思ってるんだけど	I have and want online friends   I also consider Miratan as a friend
805	698	きれ〜。	Pretty~
806	698	今夜もこれで告白しようとしてスベってる人が三千人くらいいるんだろうなぁ。	I think some 3,000 people will try to confess their love tonight using this pick-up line and fail.
807	698	下のやつって山だか地平線の下から滲み出てる光？	Is the one on the bottom light seeping out from the horizon or a mountain?
808	2307	初代スマブラはみんなで集まってわいわい遊んでた	We had an exciting time playing together when the first edition of Super Smash Bros got released
809	10098	嫌儲の経済スレ荒らしてたJKリフレとかいう奴はまだ暴れてんのかな？	Is that JK reflation guy who was trolling on the anti-money making thread still hating?
810	10098	統計見ればリフレ派の政策は成功してると貼り続け、その他ソースが時計泥棒・田中禿というどうしようもないだったけど。	Whenever he looks at the statistics, he posts that reflation policy is a success, and other sources would be that Tanaka baldie and the guy who stole watches
811	2117	この$5クーポンって来月のHumble Monthlyっで使えるの？	Can you use the $5 coupon for next month's Humble Monthly?
812	20282	分かりづらいんだよね。	That's hard to understand, isn't it.
813	20282	こんな文章がセンター試験の現国ででたらやってられん悪文。	I wouldn't be able to figure this sentence out if it came out on one of the center exams for Modern Japanese
814	1375	マックで喧嘩多過ぎじゃね？	Lots of fights at Mcdonald's huh?
815	1726	削除されたね	It got deleted
816	20178	（「そらみすまいる」さんの書き込みは）脅威を感じるほど近いのかどうかが分かるという話かと	I think it (comments by "Sorami Sumairu") is about whether it’s close enough to feel the threat or not
817	2437	飛田新地＋西成散策おすすめ。	I recommend visiting Tobita Shinchi and Nishinari
818	2437	道端におじさんが落ちてたりドラム缶焚き火で暖かそうにしてるよ。	There are middle-aged men rolling on the roadside and having bonfires in metal drums.
819	15176	電書版値上げやらやってる所や   おまDRMを   ガチガチにかけるD社や	They are raising prices and such on electronic versions   D company is really tight on your DRM
820	703	ああでもこんなタイプの理不尽な先生、中学にも高校にもいたなぁ	I had this type of unreasonable teacher both in middle and high school
